;Time;QsolN;QsolE;QsolS;QsolW;Te;Tg
2014-02-01 19:00:00;2747700.0;4.3474487e-05;3.0486226e-06;5.6385037e-05;9.814228e-05;282.5047;283.15
2014-02-01 19:15:00;2748600.0;4.5783112e-05;3.302408e-06;5.388073e-05;9.768785e-05;282.35;283.15
2014-02-01 19:30:00;2749500.0;4.8071783e-05;3.7522805e-06;5.1402607e-05;9.702539e-05;282.1953;283.15
2014-02-01 19:45:00;2750400.0;5.0330418e-05;4.3963482e-06;4.896098e-05;9.615775e-05;282.05;283.15
2014-02-01 20:00:00;2751300.0;5.2549036e-05;5.2319847e-06;4.6565987e-05;9.508878e-05;281.92267;283.15
2014-02-01 20:15:00;2752200.0;5.4717795e-05;6.255792e-06;4.4227527e-05;9.38232e-05;281.80624;283.15
2014-02-01 20:30:00;2753100.0;5.6827063e-05;7.4636737e-06;4.1955256e-05;9.2366725e-05;281.6867;283.15
2014-02-01 20:45:00;2754000.0;5.886745e-05;8.850802e-06;3.9758528e-05;9.072591e-05;281.55;283.15
2014-02-01 21:00:00;2754900.0;6.082985e-05;1.0411659e-05;3.764638e-05;8.8908186e-05;281.4;283.15
2014-02-01 21:15:00;2755800.0;6.270554e-05;1.2140066e-05;3.562752e-05;8.692184e-05;281.25;283.15
2014-02-01 21:30:00;2756700.0;6.4486165e-05;1.4029178e-05;3.3710254e-05;8.477592e-05;281.1;283.15
2014-02-01 21:45:00;2757600.0;6.616385e-05;1.6071564e-05;3.1902542e-05;8.2480256e-05;280.95;283.15
2014-02-01 22:00:00;2758500.0;6.7731184e-05;1.8259176e-05;3.0211886e-05;8.0045356e-05;280.79532;283.15
2014-02-01 22:15:00;2759400.0;6.918134e-05;2.0583442e-05;2.8645403e-05;7.7482444e-05;280.6375;283.15
2014-02-01 22:30:00;2760300.0;7.050805e-05;2.303525e-05;2.7209739e-05;7.480332e-05;280.48593;283.15
2014-02-01 22:45:00;2761200.0;7.17057e-05;2.5605015e-05;2.5911084e-05;7.202035e-05;280.35;283.15
2014-02-01 23:00:00;2762100.0;7.27693e-05;2.8282706e-05;2.4755152e-05;6.914642e-05;280.23593;283.15
2014-02-01 23:15:00;2763000.0;7.369456e-05;3.1057858e-05;2.3747145e-05;6.619483e-05;280.1375;283.15
2014-02-01 23:30:00;2763900.0;7.4477866e-05;3.391961e-05;2.2891716e-05;6.317922e-05;280.04532;283.15
2014-02-01 23:45:00;2764800.0;7.5116266e-05;3.68567e-05;2.2192937e-05;6.0113503e-05;279.95;283.15
2014-02-02 00:00:00;2765700.0;7.5607466e-05;3.9857478e-05;2.1654227e-05;5.701171e-05;279.85;283.15
2014-02-02 00:15:00;2766600.0;7.594978e-05;4.290989e-05;2.1278303e-05;5.3887925e-05;279.75;283.15
2014-02-02 00:30:00;2767500.0;7.614207e-05;4.600147e-05;2.1067108e-05;5.0756113e-05;279.65;283.15
2014-02-02 00:45:00;2768400.0;7.6183715e-05;4.9119335e-05;2.1021744e-05;4.7630034e-05;279.55;283.15
2014-02-02 01:00:00;2769300.0;7.6074575e-05;5.2250205e-05;2.1142441e-05;4.4523145e-05;279.45;283.15
2014-02-02 01:15:00;2770200.0;7.581501e-05;5.5380475e-05;2.1428565e-05;4.144854e-05;279.35;283.15
2014-02-02 01:30:00;2771100.0;7.540586e-05;5.8496258e-05;2.1878615e-05;3.841891e-05;279.25;283.15
2014-02-02 01:45:00;2772000.0;7.484848e-05;6.158351e-05;2.249028e-05;3.5446516e-05;279.15;283.15
2014-02-02 02:00:00;2772900.0;7.4144846e-05;6.462816e-05;2.3260518e-05;3.2543237e-05;279.05624;283.15
2014-02-02 02:15:00;2773800.0;7.329754e-05;6.7616216e-05;2.4185594e-05;2.9720537e-05;278.975;283.15
2014-02-02 02:30:00;2774700.0;7.2309806e-05;7.053386e-05;2.526117e-05;2.69895e-05;278.90625;283.15
2014-02-02 02:45:00;2775600.0;7.118558e-05;7.33676e-05;2.6482337e-05;2.4360814e-05;278.85;283.15
2014-02-02 03:00:00;2776500.0;6.9929476e-05;7.610432e-05;2.7843662e-05;2.184475e-05;278.8;283.15
2014-02-02 03:15:00;2777400.0;6.854676e-05;7.8731355e-05;2.9339208e-05;1.9451147e-05;278.75;283.15
2014-02-02 03:30:00;2778300.0;6.704337e-05;8.123659e-05;3.0962576e-05;1.7189388e-05;278.7;283.15
2014-02-02 03:45:00;2779200.0;6.542583e-05;8.360847e-05;3.2706914e-05;1.50683445e-05;278.65;283.15
2014-02-02 04:00:00;2780100.0;6.3701256e-05;8.5836116e-05;3.4564913e-05;1.3096364e-05;278.6;283.15
2014-02-02 04:15:00;2781000.0;6.187726e-05;8.79093e-05;3.6528872e-05;1.12812195e-05;278.55;283.15
2014-02-02 04:30:00;2781900.0;5.9961963e-05;8.981854e-05;3.859066e-05;9.630086e-06;278.5;283.15
2014-02-02 04:45:00;2782800.0;5.7963895e-05;9.155513e-05;4.074179e-05;8.149513e-06;278.45;283.15
2014-02-02 05:00:00;2783700.0;5.5891964e-05;9.311117e-05;4.2973395e-05;6.8453883e-06;278.4121;283.15
2014-02-02 05:15:00;2784600.0;5.375542e-05;9.4479634e-05;4.5276287e-05;5.7229227e-06;278.39062;283.15
2014-02-02 05:30:00;2785500.0;5.1563773e-05;9.565432e-05;4.7640966e-05;4.7866124e-06;278.37384;283.15
2014-02-02 05:45:00;2786400.0;4.9326765e-05;9.6629985e-05;5.0057657e-05;4.0402483e-06;278.35;283.15
2014-02-02 06:00:00;2787300.0;4.705432e-05;9.7402284e-05;5.2516345e-05;3.4868826e-06;278.3096;283.15
2014-02-02 06:15:00;2788200.0;4.475647e-05;9.796783e-05;5.5006796e-05;3.1288073e-06;278.25687;283.15
2014-02-02 06:30:00;2789100.0;0.10432546;0.10438134;0.10434053;0.10428598;278.2007;283.15
2014-02-02 06:45:00;2790000.0;0.4140222;0.41408056;0.41404212;0.41398507;278.15;283.15
2014-02-02 07:00:00;2790900.0;0.9261588;0.9262194;0.9261835;0.9261242;278.09625;283.15
2014-02-02 07:15:00;2791800.0;2.0400798;2.0401425;2.0401094;2.0400481;278.06;283.15
2014-02-02 07:30:00;2792700.0;6.2283244;67.845695;28.887402;6.2283244;278.09375;283.15
2014-02-02 07:45:00;2793600.0;11.839618;256.55527;115.83057;11.839618;278.25;283.15
2014-02-02 08:00:00;2794500.0;16.076538;475.56842;239.03165;16.076538;278.53854;283.15
2014-02-02 08:15:00;2795400.0;20.56505;601.1985;339.50595;20.56505;278.90942;283.15
2014-02-02 08:30:00;2796300.0;29.17323;583.5968;371.839;29.17323;279.3256;283.15
2014-02-02 08:45:00;2797200.0;36.399456;605.192;430.33142;36.399456;279.75;283.15
2014-02-02 09:00:00;2798100.0;40.708508;612.06964;483.05374;40.708508;280.17566;283.15
2014-02-02 09:15:00;2799000.0;45.272964;624.0027;545.65814;45.272964;280.6106;283.15
2014-02-02 09:30:00;2799900.0;48.604588;621.0248;601.6161;48.604588;281.04022;283.15
2014-02-02 09:45:00;2800800.0;51.1174;605.8814;651.12573;51.1174;281.45;283.15
2014-02-02 10:00:00;2801700.0;53.324448;582.47375;696.2691;53.324448;281.83133;283.15
2014-02-02 10:15:00;2802600.0;55.33656;549.80206;733.87195;55.33656;282.18857;283.15
2014-02-02 10:30:00;2803500.0;59.17632;520.6672;779.7582;59.17632;282.52652;283.15
2014-02-02 10:45:00;2804400.0;60.410515;476.8219;807.8728;60.410515;282.85;283.15
2014-02-02 11:00:00;2805300.0;61.286617;428.75433;830.3401;61.286617;283.15848;283.15
2014-02-02 11:15:00;2806200.0;61.841904;376.7235;845.4208;61.841904;283.44644;283.15
2014-02-02 11:30:00;2807100.0;62.17905;322.60834;854.827;62.17905;283.71115;283.15
2014-02-02 11:45:00;2808000.0;62.346466;267.98944;861.35706;62.346466;283.95;283.15
2014-02-02 12:00:00;2808900.0;62.30008;213.01877;864.8695;62.30008;284.15875;283.15
2014-02-02 12:15:00;2809800.0;61.99671;157.87616;865.23944;61.99671;284.34;283.15
2014-02-02 12:30:00;2810700.0;61.414497;102.77945;862.2439;61.414497;284.50125;283.15
2014-02-02 12:45:00;2811600.0;60.526356;60.526356;855.7668;73.05548;284.65;283.15
2014-02-02 13:00:00;2812500.0;59.280197;59.280197;845.87286;124.77356;284.7847;283.15
2014-02-02 13:15:00;2813400.0;55.79182;55.79182;816.1253;170.81125;284.8975;283.15
2014-02-02 13:30:00;2814300.0;53.828907;53.828907;790.52313;216.05884;284.98657;283.15
2014-02-02 13:45:00;2815200.0;51.74348;51.74348;746.91003;253.70389;285.05;283.15
2014-02-02 14:00:00;2816100.0;49.495125;49.495125;690.7771;282.07355;285.075;283.15
2014-02-02 14:15:00;2817000.0;45.824142;45.824142;604.195;289.9514;285.05;283.15
2014-02-02 14:30:00;2817900.0;42.643757;42.643757;535.7352;296.4519;284.975;283.15
2014-02-02 14:45:00;2818800.0;38.548916;38.548916;462.4166;291.1367;284.85;283.15
2014-02-02 15:00:00;2819700.0;33.54969;33.54969;372.30795;264.438;284.6858;283.15
2014-02-02 15:15:00;2820600.0;28.603352;28.603352;299.14276;237.64243;284.49545;283.15
2014-02-02 15:30:00;2821500.0;20.95042;20.95042;199.49269;176.35202;284.28238;283.15
2014-02-02 15:45:00;2822400.0;11.887601;11.887601;104.38285;102.17836;284.05;283.15
2014-02-02 16:00:00;2823300.0;4.0495815;4.0495815;29.984543;32.365883;283.77075;283.15
2014-02-02 16:15:00;2824200.0;0.50867677;0.50867;0.5087396;0.5087467;283.45456;283.15
2014-02-02 16:30:00;2825100.0;0.24498257;0.24497211;0.24504144;0.24505235;283.16107;283.15
2014-02-02 16:45:00;2826000.0;0.09061613;0.09060206;0.09067085;0.09068552;282.95;283.15
2014-02-02 17:00:00;2826900.0;0.019227698;0.01921011;0.019278103;0.019296428;282.8;283.15
2014-02-02 17:15:00;2827800.0;2.7709917e-05;6.7150395e-06;7.366597e-05;9.552717e-05;282.65;283.15
2014-02-02 17:30:00;2828700.0;2.988097e-05;5.60471e-06;7.1271774e-05;9.653116e-05;282.5;283.15
2014-02-02 17:45:00;2829600.0;3.2101496e-05;4.682366e-06;6.882951e-05;9.733392e-05;282.35;283.15
2014-02-02 18:00:00;2830500.0;3.4362045e-05;3.9515144e-06;6.634969e-05;9.793154e-05;282.2;283.15
2014-02-02 18:15:00;2831400.0;3.665294e-05;3.4149089e-06;6.3842905e-05;9.832108e-05;282.05;283.15
2014-02-02 18:30:00;2832300.0;3.896433e-05;3.074536e-06;6.1319835e-05;9.850053e-05;281.9;283.15
2014-02-02 18:45:00;2833200.0;4.1286217e-05;2.9315925e-06;5.879116e-05;9.846888e-05;281.75;283.15
2014-02-02 19:00:00;2834100.0;4.360851e-05;2.9865114e-06;5.6267552e-05;9.822606e-05;281.6;283.15
2014-02-02 19:15:00;2835000.0;4.592107e-05;3.2389398e-06;5.3759602e-05;9.777298e-05;281.45;283.15
2014-02-02 19:30:00;2835900.0;4.821376e-05;3.6877718e-06;5.12778e-05;9.711154e-05;281.3;283.15
2014-02-02 19:45:00;2836800.0;5.0476476e-05;4.331123e-06;4.883247e-05;9.624459e-05;281.15;283.15
2014-02-02 20:00:00;2837700.0;5.269922e-05;5.166359e-06;4.6433765e-05;9.517596e-05;281.0;283.15
2014-02-02 20:15:00;2838600.0;5.487214e-05;6.190101e-06;4.409161e-05;9.391041e-05;280.85;283.15
2014-02-02 20:30:00;2839500.0;5.6985584e-05;7.3982446e-06;4.1815663e-05;9.245362e-05;280.7;283.15
2014-02-02 20:45:00;2840400.0;5.9030135e-05;8.785959e-06;3.9615305e-05;9.081216e-05;280.55;283.15
2014-02-02 21:00:00;2841300.0;6.099669e-05;1.034774e-05;3.7499587e-05;8.8993474e-05;280.4;283.15
2014-02-02 21:15:00;2842200.0;6.287648e-05;1.2077384e-05;3.5477224e-05;8.700584e-05;280.25;283.15
2014-02-02 21:30:00;2843100.0;6.466116e-05;1.3968071e-05;3.3556556e-05;8.485833e-05;280.1;283.15
2014-02-02 21:45:00;2844000.0;6.6342815e-05;1.6012338e-05;3.1745534e-05;8.256076e-05;279.95;283.15
2014-02-02 22:00:00;2844900.0;6.791403e-05;1.8202147e-05;3.0051688e-05;8.0123675e-05;279.78436;283.15
2014-02-02 22:15:00;2845800.0;6.936795e-05;2.0528907e-05;2.8482136e-05;7.7558274e-05;279.6;283.15
2014-02-02 22:30:00;2846700.0;7.06983e-05;2.2983504e-05;2.7043543e-05;7.48764e-05;279.41562;283.15
2014-02-02 22:45:00;2847600.0;7.189943e-05;2.555634e-05;2.5742107e-05;7.209043e-05;279.25;283.15
2014-02-02 23:00:00;2848500.0;7.296633e-05;2.8237355e-05;2.458354e-05;6.921324e-05;279.1;283.15
2014-02-02 23:15:00;2849400.0;7.38947e-05;3.1016072e-05;2.3573048e-05;6.625814e-05;278.95;283.15
2014-02-02 23:30:00;2850300.0;7.4680895e-05;3.3881606e-05;2.2715289e-05;6.323879e-05;278.8;283.15
2014-02-02 23:45:00;2851200.0;7.532194e-05;3.6822676e-05;2.2014332e-05;6.0169106e-05;278.65;283.15
2014-02-03 00:00:00;2852100.0;7.581553e-05;3.9827602e-05;2.14736e-05;5.7063135e-05;278.5;283.15
2014-02-03 00:15:00;2853000.0;7.6159944e-05;4.2884305e-05;2.1095804e-05;5.3934957e-05;278.35;283.15
2014-02-03 00:30:00;2853900.0;7.635403e-05;4.5980287e-05;2.0882882e-05;5.0798553e-05;278.2;283.15
2014-02-03 00:45:00;2854800.0;7.6397155e-05;4.9102648e-05;2.0835943e-05;4.7667705e-05;278.05;283.15
2014-02-03 01:00:00;2855700.0;7.628919e-05;5.2238098e-05;2.095523e-05;4.4555898e-05;277.8703;283.15
2014-02-03 01:15:00;2856600.0;7.603046e-05;5.5373006e-05;2.124011e-05;4.1476243e-05;277.6625;283.15
2014-02-03 01:30:00;2857500.0;7.5621836e-05;5.8493475e-05;2.1689097e-05;3.844146e-05;277.47345;283.15
2014-02-03 01:45:00;2858400.0;7.506468e-05;6.1585466e-05;2.2299904e-05;3.5463854e-05;277.35;283.15
2014-02-03 02:00:00;2859300.0;7.436097e-05;6.4634885e-05;2.3069491e-05;3.2555326e-05;277.275;283.15
2014-02-03 02:15:00;2860200.0;7.351331e-05;6.762772e-05;2.399415e-05;2.9727382e-05;277.2;283.15
2014-02-03 02:30:00;2861100.0;7.252495e-05;7.0550166e-05;2.5069545e-05;2.6991132e-05;277.125;283.15
2014-02-03 02:45:00;2862000.0;7.139983e-05;7.33887e-05;2.6290776e-05;2.4357292e-05;277.05;283.15
2014-02-03 03:00:00;2862900.0;7.014257e-05;7.6130185e-05;2.7652412e-05;2.183616e-05;276.975;283.15
2014-02-03 03:15:00;2863800.0;6.875846e-05;7.876195e-05;2.9148527e-05;1.94376e-05;276.9;283.15
2014-02-03 03:30:00;2864700.0;6.725344e-05;8.127185e-05;3.0772717e-05;1.7171013e-05;276.825;283.15
2014-02-03 03:45:00;2865600.0;6.563404e-05;8.364831e-05;3.2518117e-05;1.5045291e-05;276.75;283.15
2014-02-03 04:00:00;2866500.0;6.390738e-05;8.588043e-05;3.437743e-05;1.3068799e-05;276.65936;283.15
2014-02-03 04:15:00;2867400.0;6.20811e-05;8.7957946e-05;3.6342935e-05;1.1249329e-05;276.55;283.15
2014-02-03 04:30:00;2868300.0;6.01633e-05;8.9871384e-05;3.840651e-05;9.59407e-06;276.4406;283.15
2014-02-03 04:45:00;2869200.0;5.816255e-05;9.1612004e-05;4.0559647e-05;8.1095895e-06;276.35;283.15
2014-02-03 05:00:00;2870100.0;5.608776e-05;9.317188e-05;4.2793476e-05;6.8017835e-06;276.2875;283.15
2014-02-03 05:15:00;2871000.0;5.3948184e-05;9.454395e-05;4.5098797e-05;5.6758763e-06;276.24167;283.15
2014-02-03 05:30:00;2871900.0;5.175335e-05;9.572203e-05;4.7466092e-05;4.736379e-06;276.2;283.15
2014-02-03 05:45:00;2872800.0;4.9513026e-05;9.670084e-05;4.9885588e-05;3.987094e-06;276.15;283.15
2014-02-03 06:00:00;2873700.0;4.7237136e-05;9.747602e-05;5.234725e-05;3.4310833e-06;276.08304;283.15
2014-02-03 06:15:00;2874600.0;4.493573e-05;9.804416e-05;5.4840835e-05;3.0706433e-06;276.00476;283.15
2014-02-03 06:30:00;2875500.0;0.11815809;0.11821387;0.118172824;0.118118376;275.9241;283.15
2014-02-03 06:45:00;2876400.0;0.45129883;0.4513571;0.45131844;0.4512615;275.85;283.15
2014-02-03 07:00:00;2877300.0;0.9687735;0.968834;0.9687979;0.9687387;275.77402;283.15
2014-02-03 07:15:00;2878200.0;2.0403779;2.0404403;2.0404072;2.0403457;275.72357;283.15
2014-02-03 07:30:00;2879100.0;7.235935;48.819344;22.365826;7.235935;275.76135;283.15
2014-02-03 07:45:00;2880000.0;13.307923;266.00116;119.684715;13.307923;275.95;283.15
2014-02-03 08:00:00;2880900.0;20.702593;496.27356;249.52066;20.702593;276.2591;283.15
2014-02-03 08:15:00;2881800.0;26.120203;663.9188;373.77908;26.120203;276.6059;283.15
2014-02-03 08:30:00;2882700.0;32.23386;652.574;412.932;32.23386;276.97476;283.15
2014-02-03 08:45:00;2883600.0;40.073135;568.9949;403.98022;40.073135;277.35;283.15
2014-02-03 09:00:00;2884500.0;45.10633;575.41516;453.12656;45.10633;277.72458;283.15
2014-02-03 09:15:00;2885400.0;49.527782;603.05255;525.30786;49.527782;278.10068;283.15
2014-02-03 09:30:00;2886300.0;56.12607;609.6068;587.83484;56.12607;278.4764;283.15
2014-02-03 09:45:00;2887200.0;62.377243;589.67346;629.5875;62.377243;278.85;283.15
2014-02-03 10:00:00;2888100.0;68.060684;553.11;654.31915;68.060684;279.22324;283.15
2014-02-03 10:15:00;2889000.0;72.9534;508.56946;667.65076;72.9534;279.59012;283.15
2014-02-03 10:30:00;2889900.0;76.62694;452.879;661.1243;76.62694;279.93692;283.15
2014-02-03 10:45:00;2890800.0;79.27613;389.2127;632.79114;79.27613;280.25;283.15
2014-02-03 11:00:00;2891700.0;81.611244;331.159;601.203;81.611244;280.49658;283.15
2014-02-03 11:15:00;2892600.0;82.7811;277.21332;564.0897;82.7811;280.67426;283.15
2014-02-03 11:30:00;2893500.0;84.78479;257.41623;607.33966;84.78479;280.81476;283.15
2014-02-03 11:45:00;2894400.0;81.41589;228.63959;650.0864;81.41589;280.95;283.15
2014-02-03 12:00:00;2895300.0;76.775444;192.88326;690.94446;76.775444;281.0946;283.15
2014-02-03 12:15:00;2896200.0;73.83829;149.58643;703.14264;73.83829;281.2341;283.15
2014-02-03 12:30:00;2897100.0;74.03492;105.21011;668.81335;74.03492;281.35654;283.15
2014-02-03 12:45:00;2898000.0;75.39199;75.39199;606.9814;83.486534;281.45;283.15
2014-02-03 13:00:00;2898900.0;75.293846;75.293846;521.41223;112.306305;281.50687;283.15
2014-02-03 13:15:00;2899800.0;73.61432;73.61432;488.92258;136.41359;281.535;283.15
2014-02-03 13:30:00;2900700.0;70.48065;70.48065;487.0281;162.28256;281.54562;283.15
2014-02-03 13:45:00;2901600.0;67.199905;67.199905;492.50375;190.93881;281.55;283.15
2014-02-03 14:00:00;2902500.0;63.126648;63.126648;495.7276;220.31653;281.55594;283.15
2014-02-03 14:15:00;2903400.0;57.60407;57.60407;487.58453;246.01132;281.5525;283.15
2014-02-03 14:30:00;2904300.0;50.966476;50.966476;467.7461;266.02344;281.52283;283.15
2014-02-03 14:45:00;2905200.0;44.07332;44.07332;441.16635;281.34375;281.45;283.15
2014-02-03 15:00:00;2906100.0;37.04728;37.04728;407.40112;290.20612;281.32422;283.15
2014-02-03 15:15:00;2907000.0;30.016005;30.016005;366.2844;290.65622;281.15625;283.15
2014-02-03 15:30:00;2907900.0;22.575428;22.575428;281.61188;248.79562;280.96014;283.15
2014-02-03 15:45:00;2908800.0;14.837142;14.837142;157.97168;155.06323;280.75;283.15
2014-02-03 16:00:00;2909700.0;7.7652097;7.7652097;50.135086;54.204258;280.52264;283.15
2014-02-03 16:15:00;2910600.0;2.039597;2.0395901;2.0396597;2.039667;280.28125;283.15
2014-02-03 16:30:00;2911500.0;0.14337313;0.14336254;0.14343181;0.14344287;280.04922;283.15
2014-02-03 16:45:00;2912400.0;2.3661905e-05;9.443425e-06;7.817542e-05;9.2995266e-05;279.85;283.15
2014-02-03 17:00:00;2913300.0;2.5709389e-05;7.967072e-06;7.590555e-05;9.4390234e-05;279.675;283.15
2014-02-03 17:15:00;2914200.0;2.782461e-05;6.6696302e-06;7.356695e-05;9.5594194e-05;279.5;283.15
2014-02-03 17:30:00;2915100.0;2.9998666e-05;5.556125e-06;7.1169794e-05;9.660143e-05;279.325;283.15
2014-02-03 17:45:00;2916000.0;3.2222364e-05;4.6308523e-06;6.8724425e-05;9.740716e-05;279.15;283.15
2014-02-03 18:00:00;2916900.0;3.4486242e-05;3.8973376e-06;6.624136e-05;9.800747e-05;278.975;283.15
2014-02-03 18:15:00;2917800.0;3.6780617e-05;3.3583528e-06;6.3731226e-05;9.8399425e-05;278.8;283.15
2014-02-03 18:30:00;2918700.0;3.9095627e-05;3.0158844e-06;6.1204715e-05;9.8581004e-05;278.625;283.15
2014-02-03 18:45:00;2919600.0;4.1421248e-05;2.8711402e-06;5.867253e-05;9.855116e-05;278.45;283.15
2014-02-03 19:00:00;2920500.0;4.3747386e-05;2.9245566e-06;5.614534e-05;9.830983e-05;278.275;283.15
2014-02-03 19:15:00;2921400.0;4.606388e-05;3.175799e-06;5.363377e-05;9.785792e-05;278.1;283.15
2014-02-03 19:30:00;2922300.0;4.836057e-05;3.6237543e-06;5.11483e-05;9.719731e-05;277.925;283.15
2014-02-03 19:45:00;2923200.0;5.062735e-05;4.2665524e-06;4.869931e-05;9.6330885e-05;277.75;283.15
2014-02-03 20:00:00;2924100.0;5.2854197e-05;5.1015595e-06;4.6296936e-05;9.526244e-05;277.575;283.15
2014-02-03 20:15:00;2925000.0;5.5031243e-05;6.1253922e-06;4.395113e-05;9.399674e-05;277.4;283.15
2014-02-03 20:30:00;2925900.0;5.7148816e-05;7.3339543e-06;4.1671577e-05;9.253948e-05;277.225;283.15
2014-02-03 20:45:00;2926800.0;5.9197486e-05;8.722414e-06;3.9467657e-05;9.089722e-05;277.05;283.15
2014-02-03 21:00:00;2927700.0;6.116813e-05;1.0285261e-05;3.7348447e-05;8.9077424e-05;276.875;283.15
2014-02-03 21:15:00;2928600.0;6.3051964e-05;1.2016299e-05;3.532267e-05;8.708835e-05;276.7;283.15
2014-02-03 21:30:00;2929500.0;6.484061e-05;1.3908688e-05;3.3398683e-05;8.493911e-05;276.525;283.15
2014-02-03 21:45:00;2930400.0;6.652616e-05;1.5954975e-05;3.158445e-05;8.263951e-05;276.35;283.15
2014-02-03 22:00:00;2931300.0;6.810117e-05;1.8147108e-05;2.9887517e-05;8.0200116e-05;276.17188;283.15
2014-02-03 22:15:00;2932200.0;6.9558766e-05;2.0476486e-05;2.8315011e-05;7.763215e-05;275.99167;283.15
2014-02-03 22:30:00;2933100.0;7.089265e-05;2.2933984e-05;2.6873604e-05;7.494743e-05;275.8156;283.15
2014-02-03 22:45:00;2934000.0;7.209715e-05;2.5509984e-05;2.5569501e-05;7.215835e-05;275.65;283.15
2014-02-03 23:00:00;2934900.0;7.3167255e-05;2.8194421e-05;2.4408424e-05;6.927783e-05;275.4953;283.15
2014-02-03 23:15:00;2935800.0;7.409862e-05;3.097679e-05;2.3395578e-05;6.631915e-05;275.34583;283.15
2014-02-03 23:30:00;2936700.0;7.488759e-05;3.3846187e-05;2.2535625e-05;6.3296015e-05;275.19843;283.15
2014-02-03 23:45:00;2937600.0;7.553117e-05;3.67913e-05;2.1832631e-05;6.0222323e-05;275.05;283.15
2014-02-04 00:00:00;2938500.0;7.602702e-05;3.9800434e-05;2.1290014e-05;5.7112138e-05;274.9;283.15
2014-02-04 00:15:00;2939400.0;7.637341e-05;4.286147e-05;2.0910484e-05;5.397955e-05;274.75;283.15
2014-02-04 00:30:00;2940300.0;7.6569166e-05;4.596189e-05;2.0695976e-05;5.083855e-05;274.6;283.15
2014-02-04 00:45:00;2941200.0;7.661365e-05;4.908878e-05;2.064761e-05;4.7702946e-05;274.45;283.15
2014-02-04 01:00:00;2942100.0;7.650672e-05;5.2228817e-05;2.0765625e-05;4.458623e-05;274.275;283.15
2014-02-04 01:15:00;2943000.0;7.624871e-05;5.5368368e-05;2.1049402e-05;4.1501553e-05;274.075;283.15
2014-02-04 01:30:00;2943900.0;7.5840486e-05;5.849352e-05;2.1497468e-05;3.8461654e-05;273.8875;283.15
2014-02-04 01:45:00;2944800.0;7.5283424e-05;6.159022e-05;2.2107548e-05;3.547888e-05;273.75;283.15
2014-02-04 02:00:00;2945700.0;7.457952e-05;6.4644366e-05;2.2876622e-05;3.2565164e-05;273.65;283.15
2014-02-04 02:15:00;2946600.0;7.373137e-05;6.764194e-05;2.3800987e-05;2.9732037e-05;273.55;283.15
2014-02-04 02:30:00;2947500.0;7.274225e-05;7.056912e-05;2.4876326e-05;2.699065e-05;273.45;283.15
2014-02-04 02:45:00;2948400.0;7.1616116e-05;7.3412375e-05;2.609774e-05;2.4351739e-05;273.35;283.15
2014-02-04 03:00:00;2949300.0;7.035759e-05;7.615854e-05;2.7459802e-05;2.182563e-05;273.24765;283.15
2014-02-04 03:15:00;2950200.0;6.8971975e-05;7.879493e-05;2.895659e-05;1.942221e-05;273.14374;283.15
2014-02-04 03:30:00;2951100.0;6.746521e-05;8.130939e-05;3.05817e-05;1.7150902e-05;273.04297;283.15
2014-02-04 03:45:00;2952000.0;6.584385e-05;8.369032e-05;3.2328266e-05;1.5020618e-05;272.95;283.15
2014-02-04 04:00:00;2952900.0;6.411501e-05;8.592678e-05;3.4188983e-05;1.3039742e-05;272.86798;283.15
2014-02-04 04:15:00;2953800.0;6.228634e-05;8.800851e-05;3.6156125e-05;1.1216074e-05;272.79376;283.15
2014-02-04 04:30:00;2954700.0;6.036597e-05;8.9926005e-05;3.822156e-05;9.556825e-06;272.72266;283.15
2014-02-04 04:45:00;2955600.0;5.8362453e-05;9.1670496e-05;4.037677e-05;8.068575e-06;272.65;283.15
